"inventory_id","film_id","store_id","last_update"
2369,516,2,"2020-02-15 11:09:17+01"
2370,516,2,"2020-02-15 11:09:17+01"
2371,517,2,"2020-02-15 11:09:17+01"
2372,517,2,"2020-02-15 11:09:17+01"
2373,518,1,"2020-02-15 11:09:17+01"
2374,518,1,"2020-02-15 11:09:17+01"
2375,518,2,"2020-02-15 11:09:17+01"
2376,518,2,"2020-02-15 11:09:17+01"
2377,518,2,"2020-02-15 11:09:17+01"
2378,518,2,"2020-02-15 11:09:17+01"
2379,519,2,"2020-02-15 11:09:17+01"
2380,519,2,"2020-02-15 11:09:17+01"
2381,519,2,"2020-02-15 11:09:17+01"
2382,519,2,"2020-02-15 11:09:17+01"
2383,520,1,"2020-02-15 11:09:17+01"
2384,520,1,"2020-02-15 11:09:17+01"
2385,521,1,"2020-02-15 11:09:17+01"
2386,521,1,"2020-02-15 11:09:17+01"
2387,521,1,"2020-02-15 11:09:17+01"
2388,521,1,"2020-02-15 11:09:17+01"
2389,521,2,"2020-02-15 11:09:17+01"
2390,521,2,"2020-02-15 11:09:17+01"
2391,521,2,"2020-02-15 11:09:17+01"
2392,522,2,"2020-02-15 11:09:17+01"
2393,522,2,"2020-02-15 11:09:17+01"
2394,523,1,"2020-02-15 11:09:17+01"
2395,523,1,"2020-02-15 11:09:17+01"
2396,524,1,"2020-02-15 11:09:17+01"
2397,524,1,"2020-02-15 11:09:17+01"
2398,524,2,"2020-02-15 11:09:17+01"
2399,524,2,"2020-02-15 11:09:17+01"
2400,524,2,"2020-02-15 11:09:17+01"
2401,524,2,"2020-02-15 11:09:17+01"
2402,525,1,"2020-02-15 11:09:17+01"
2403,525,1,"2020-02-15 11:09:17+01"
2404,525,1,"2020-02-15 11:09:17+01"
2405,525,1,"2020-02-15 11:09:17+01"
2406,525,2,"2020-02-15 11:09:17+01"
2407,525,2,"2020-02-15 11:09:17+01"
2408,525,2,"2020-02-15 11:09:17+01"
2409,525,2,"2020-02-15 11:09:17+01"
2410,526,2,"2020-02-15 11:09:17+01"
2411,526,2,"2020-02-15 11:09:17+01"
2412,526,2,"2020-02-15 11:09:17+01"
2413,526,2,"2020-02-15 11:09:17+01"
2414,527,1,"2020-02-15 11:09:17+01"
2415,527,1,"2020-02-15 11:09:17+01"
2416,527,2,"2020-02-15 11:09:17+01"
2417,527,2,"2020-02-15 11:09:17+01"
2418,527,2,"2020-02-15 11:09:17+01"
2419,527,2,"2020-02-15 11:09:17+01"
2420,528,1,"2020-02-15 11:09:17+01"
2421,528,1,"2020-02-15 11:09:17+01"
2422,528,1,"2020-02-15 11:09:17+01"
2423,529,1,"2020-02-15 11:09:17+01"
2424,529,1,"2020-02-15 11:09:17+01"
2425,529,1,"2020-02-15 11:09:17+01"
2426,529,1,"2020-02-15 11:09:17+01"
2427,530,1,"2020-02-15 11:09:17+01"
2428,530,1,"2020-02-15 11:09:17+01"
2429,530,1,"2020-02-15 11:09:17+01"
2430,531,1,"2020-02-15 11:09:17+01"
2431,531,1,"2020-02-15 11:09:17+01"
2432,531,1,"2020-02-15 11:09:17+01"
2433,531,1,"2020-02-15 11:09:17+01"
2434,531,2,"2020-02-15 11:09:17+01"
2435,531,2,"2020-02-15 11:09:17+01"
2436,531,2,"2020-02-15 11:09:17+01"
2437,531,2,"2020-02-15 11:09:17+01"
2438,532,2,"2020-02-15 11:09:17+01"
2439,532,2,"2020-02-15 11:09:17+01"
2440,532,2,"2020-02-15 11:09:17+01"
2441,532,2,"2020-02-15 11:09:17+01"
2442,533,1,"2020-02-15 11:09:17+01"
2443,533,1,"2020-02-15 11:09:17+01"
2444,533,1,"2020-02-15 11:09:17+01"
2445,534,1,"2020-02-15 11:09:17+01"
2446,534,1,"2020-02-15 11:09:17+01"
2447,534,2,"2020-02-15 11:09:17+01"
2448,534,2,"2020-02-15 11:09:17+01"
2449,534,2,"2020-02-15 11:09:17+01"
2450,535,1,"2020-02-15 11:09:17+01"
2451,535,1,"2020-02-15 11:09:17+01"
2452,535,1,"2020-02-15 11:09:17+01"
2453,535,1,"2020-02-15 11:09:17+01"
2454,536,1,"2020-02-15 11:09:17+01"
2455,536,1,"2020-02-15 11:09:17+01"
2456,536,1,"2020-02-15 11:09:17+01"
2457,536,2,"2020-02-15 11:09:17+01"
2458,536,2,"2020-02-15 11:09:17+01"
2459,537,2,"2020-02-15 11:09:17+01"
2460,537,2,"2020-02-15 11:09:17+01"
2461,537,2,"2020-02-15 11:09:17+01"
2462,538,2,"2020-02-15 11:09:17+01"
2463,538,2,"2020-02-15 11:09:17+01"
2464,538,2,"2020-02-15 11:09:17+01"
2465,539,1,"2020-02-15 11:09:17+01"
2466,539,1,"2020-02-15 11:09:17+01"
2467,540,1,"2020-02-15 11:09:17+01"
2468,540,1,"2020-02-15 11:09:17+01"
2469,540,1,"2020-02-15 11:09:17+01"
2470,541,2,"2020-02-15 11:09:17+01"
2471,541,2,"2020-02-15 11:09:17+01"
2472,542,1,"2020-02-15 11:09:17+01"
2473,542,1,"2020-02-15 11:09:17+01"
2474,542,1,"2020-02-15 11:09:17+01"
2475,542,1,"2020-02-15 11:09:17+01"
2476,542,2,"2020-02-15 11:09:17+01"
2477,542,2,"2020-02-15 11:09:17+01"
2478,543,1,"2020-02-15 11:09:17+01"
2479,543,1,"2020-02-15 11:09:17+01"
2480,544,1,"2020-02-15 11:09:17+01"
2481,544,1,"2020-02-15 11:09:17+01"
2482,544,2,"2020-02-15 11:09:17+01"
2483,544,2,"2020-02-15 11:09:17+01"
2484,545,1,"2020-02-15 11:09:17+01"
2485,545,1,"2020-02-15 11:09:17+01"
2486,545,1,"2020-02-15 11:09:17+01"
2487,545,1,"2020-02-15 11:09:17+01"
2488,545,2,"2020-02-15 11:09:17+01"
2489,545,2,"2020-02-15 11:09:17+01"
2490,546,2,"2020-02-15 11:09:17+01"
2491,546,2,"2020-02-15 11:09:17+01"
2492,546,2,"2020-02-15 11:09:17+01"
2493,546,2,"2020-02-15 11:09:17+01"
2494,547,2,"2020-02-15 11:09:17+01"
2495,547,2,"2020-02-15 11:09:17+01"
2496,548,1,"2020-02-15 11:09:17+01"
2497,548,1,"2020-02-15 11:09:17+01"
2498,549,1,"2020-02-15 11:09:17+01"
2499,549,1,"2020-02-15 11:09:17+01"
2500,549,2,"2020-02-15 11:09:17+01"
2501,549,2,"2020-02-15 11:09:17+01"
2502,550,1,"2020-02-15 11:09:17+01"
2503,550,1,"2020-02-15 11:09:17+01"
2504,550,1,"2020-02-15 11:09:17+01"
2505,551,1,"2020-02-15 11:09:17+01"
2506,551,1,"2020-02-15 11:09:17+01"
2507,551,1,"2020-02-15 11:09:17+01"
2508,551,2,"2020-02-15 11:09:17+01"
2509,551,2,"2020-02-15 11:09:17+01"
2510,551,2,"2020-02-15 11:09:17+01"
2511,552,2,"2020-02-15 11:09:17+01"
2512,552,2,"2020-02-15 11:09:17+01"
2513,552,2,"2020-02-15 11:09:17+01"
2514,552,2,"2020-02-15 11:09:17+01"
2515,553,2,"2020-02-15 11:09:17+01"
2516,553,2,"2020-02-15 11:09:17+01"
2517,553,2,"2020-02-15 11:09:17+01"
2518,554,1,"2020-02-15 11:09:17+01"
2519,554,1,"2020-02-15 11:09:17+01"
2520,554,1,"2020-02-15 11:09:17+01"
2521,554,1,"2020-02-15 11:09:17+01"
2522,554,2,"2020-02-15 11:09:17+01"
2523,554,2,"2020-02-15 11:09:17+01"
2524,554,2,"2020-02-15 11:09:17+01"
2525,555,1,"2020-02-15 11:09:17+01"
2526,555,1,"2020-02-15 11:09:17+01"
2527,555,1,"2020-02-15 11:09:17+01"
2528,555,2,"2020-02-15 11:09:17+01"
2529,555,2,"2020-02-15 11:09:17+01"
2530,555,2,"2020-02-15 11:09:17+01"
2531,555,2,"2020-02-15 11:09:17+01"
2532,556,1,"2020-02-15 11:09:17+01"
2533,556,1,"2020-02-15 11:09:17+01"
2534,556,1,"2020-02-15 11:09:17+01"
2535,556,2,"2020-02-15 11:09:17+01"
2536,556,2,"2020-02-15 11:09:17+01"
2537,556,2,"2020-02-15 11:09:17+01"
2538,556,2,"2020-02-15 11:09:17+01"
2539,557,1,"2020-02-15 11:09:17+01"
2540,557,1,"2020-02-15 11:09:17+01"
2541,557,2,"2020-02-15 11:09:17+01"
2542,557,2,"2020-02-15 11:09:17+01"
2543,557,2,"2020-02-15 11:09:17+01"
2544,558,2,"2020-02-15 11:09:17+01"
2545,558,2,"2020-02-15 11:09:17+01"
2546,559,1,"2020-02-15 11:09:17+01"
2547,559,1,"2020-02-15 11:09:17+01"
2548,559,1,"2020-02-15 11:09:17+01"
2549,559,1,"2020-02-15 11:09:17+01"
2550,559,2,"2020-02-15 11:09:17+01"
2551,559,2,"2020-02-15 11:09:17+01"
2552,559,2,"2020-02-15 11:09:17+01"
2553,559,2,"2020-02-15 11:09:17+01"
2554,560,1,"2020-02-15 11:09:17+01"
2555,560,1,"2020-02-15 11:09:17+01"
2556,560,1,"2020-02-15 11:09:17+01"
2557,560,2,"2020-02-15 11:09:17+01"
2558,560,2,"2020-02-15 11:09:17+01"
2559,561,1,"2020-02-15 11:09:17+01"
2560,561,1,"2020-02-15 11:09:17+01"
2561,561,1,"2020-02-15 11:09:17+01"
2562,561,1,"2020-02-15 11:09:17+01"
2563,562,1,"2020-02-15 11:09:17+01"
2564,562,1,"2020-02-15 11:09:17+01"
2565,562,1,"2020-02-15 11:09:17+01"
2566,562,1,"2020-02-15 11:09:17+01"
2567,562,2,"2020-02-15 11:09:17+01"
2568,562,2,"2020-02-15 11:09:17+01"
2569,563,1,"2020-02-15 11:09:17+01"
2570,563,1,"2020-02-15 11:09:17+01"
2571,563,1,"2020-02-15 11:09:17+01"
2572,563,1,"2020-02-15 11:09:17+01"
2573,563,2,"2020-02-15 11:09:17+01"
2574,563,2,"2020-02-15 11:09:17+01"
2575,563,2,"2020-02-15 11:09:17+01"
2576,564,2,"2020-02-15 11:09:17+01"
2577,564,2,"2020-02-15 11:09:17+01"
2578,564,2,"2020-02-15 11:09:17+01"
2579,565,1,"2020-02-15 11:09:17+01"
2580,565,1,"2020-02-15 11:09:17+01"
2581,566,1,"2020-02-15 11:09:17+01"
2582,566,1,"2020-02-15 11:09:17+01"
2583,567,1,"2020-02-15 11:09:17+01"
2584,567,1,"2020-02-15 11:09:17+01"
2585,567,2,"2020-02-15 11:09:17+01"
2586,567,2,"2020-02-15 11:09:17+01"
2587,568,1,"2020-02-15 11:09:17+01"
2588,568,1,"2020-02-15 11:09:17+01"
2589,568,2,"2020-02-15 11:09:17+01"
2590,568,2,"2020-02-15 11:09:17+01"
2591,569,1,"2020-02-15 11:09:17+01"
2592,569,1,"2020-02-15 11:09:17+01"
2593,570,1,"2020-02-15 11:09:17+01"
2594,570,1,"2020-02-15 11:09:17+01"
2595,570,2,"2020-02-15 11:09:17+01"
2596,570,2,"2020-02-15 11:09:17+01"
2597,570,2,"2020-02-15 11:09:17+01"
2598,571,1,"2020-02-15 11:09:17+01"
2599,571,1,"2020-02-15 11:09:17+01"
2600,571,2,"2020-02-15 11:09:17+01"
2601,571,2,"2020-02-15 11:09:17+01"
2602,571,2,"2020-02-15 11:09:17+01"
2603,571,2,"2020-02-15 11:09:17+01"
2604,572,1,"2020-02-15 11:09:17+01"
2605,572,1,"2020-02-15 11:09:17+01"
2606,572,1,"2020-02-15 11:09:17+01"
2607,572,1,"2020-02-15 11:09:17+01"
2608,572,2,"2020-02-15 11:09:17+01"
2609,572,2,"2020-02-15 11:09:17+01"
2610,572,2,"2020-02-15 11:09:17+01"
2611,572,2,"2020-02-15 11:09:17+01"
2612,573,1,"2020-02-15 11:09:17+01"
2613,573,1,"2020-02-15 11:09:17+01"
2614,573,1,"2020-02-15 11:09:17+01"
2615,573,1,"2020-02-15 11:09:17+01"
2616,574,1,"2020-02-15 11:09:17+01"
2617,574,1,"2020-02-15 11:09:17+01"
2618,574,2,"2020-02-15 11:09:17+01"
2619,574,2,"2020-02-15 11:09:17+01"
2620,574,2,"2020-02-15 11:09:17+01"
2621,575,1,"2020-02-15 11:09:17+01"
2622,575,1,"2020-02-15 11:09:17+01"
2623,575,2,"2020-02-15 11:09:17+01"
2624,575,2,"2020-02-15 11:09:17+01"
2625,575,2,"2020-02-15 11:09:17+01"
2626,575,2,"2020-02-15 11:09:17+01"
2627,576,2,"2020-02-15 11:09:17+01"
2628,576,2,"2020-02-15 11:09:17+01"
2629,576,2,"2020-02-15 11:09:17+01"
2630,577,1,"2020-02-15 11:09:17+01"
2631,577,1,"2020-02-15 11:09:17+01"
2632,577,1,"2020-02-15 11:09:17+01"
2633,578,1,"2020-02-15 11:09:17+01"
2634,578,1,"2020-02-15 11:09:17+01"
2635,578,2,"2020-02-15 11:09:17+01"
2636,578,2,"2020-02-15 11:09:17+01"
2637,578,2,"2020-02-15 11:09:17+01"
2638,579,1,"2020-02-15 11:09:17+01"
2639,579,1,"2020-02-15 11:09:17+01"
2640,579,1,"2020-02-15 11:09:17+01"
2641,579,1,"2020-02-15 11:09:17+01"
2642,579,2,"2020-02-15 11:09:17+01"
2643,579,2,"2020-02-15 11:09:17+01"
2644,579,2,"2020-02-15 11:09:17+01"
2645,580,1,"2020-02-15 11:09:17+01"
2646,580,1,"2020-02-15 11:09:17+01"
2647,580,1,"2020-02-15 11:09:17+01"
2648,580,1,"2020-02-15 11:09:17+01"
2649,580,2,"2020-02-15 11:09:17+01"
2650,580,2,"2020-02-15 11:09:17+01"
2651,581,1,"2020-02-15 11:09:17+01"
2652,581,1,"2020-02-15 11:09:17+01"
2653,581,1,"2020-02-15 11:09:17+01"
2654,582,2,"2020-02-15 11:09:17+01"
2655,582,2,"2020-02-15 11:09:17+01"
2656,583,1,"2020-02-15 11:09:17+01"
2657,583,1,"2020-02-15 11:09:17+01"
2658,583,1,"2020-02-15 11:09:17+01"
2659,583,2,"2020-02-15 11:09:17+01"
2660,583,2,"2020-02-15 11:09:17+01"
2661,584,1,"2020-02-15 11:09:17+01"
2662,584,1,"2020-02-15 11:09:17+01"
2663,585,2,"2020-02-15 11:09:17+01"
2664,585,2,"2020-02-15 11:09:17+01"
2665,585,2,"2020-02-15 11:09:17+01"
2666,585,2,"2020-02-15 11:09:17+01"
2667,586,1,"2020-02-15 11:09:17+01"
2668,586,1,"2020-02-15 11:09:17+01"
2669,586,1,"2020-02-15 11:09:17+01"
2670,586,1,"2020-02-15 11:09:17+01"
2671,586,2,"2020-02-15 11:09:17+01"
2672,586,2,"2020-02-15 11:09:17+01"
2673,586,2,"2020-02-15 11:09:17+01"
2674,586,2,"2020-02-15 11:09:17+01"
2675,587,1,"2020-02-15 11:09:17+01"
2676,587,1,"2020-02-15 11:09:17+01"
2677,587,1,"2020-02-15 11:09:17+01"
2678,588,2,"2020-02-15 11:09:17+01"
2679,588,2,"2020-02-15 11:09:17+01"
2680,588,2,"2020-02-15 11:09:17+01"
2681,588,2,"2020-02-15 11:09:17+01"
2682,589,2,"2020-02-15 11:09:17+01"
2683,589,2,"2020-02-15 11:09:17+01"
2684,589,2,"2020-02-15 11:09:17+01"
2685,589,2,"2020-02-15 11:09:17+01"
2686,590,1,"2020-02-15 11:09:17+01"
2687,590,1,"2020-02-15 11:09:17+01"
2688,590,1,"2020-02-15 11:09:17+01"
2689,590,2,"2020-02-15 11:09:17+01"
2690,590,2,"2020-02-15 11:09:17+01"
2691,590,2,"2020-02-15 11:09:17+01"
2692,590,2,"2020-02-15 11:09:17+01"
2693,591,2,"2020-02-15 11:09:17+01"
2694,591,2,"2020-02-15 11:09:17+01"
2695,591,2,"2020-02-15 11:09:17+01"
2696,592,1,"2020-02-15 11:09:17+01"
2697,592,1,"2020-02-15 11:09:17+01"
2698,592,2,"2020-02-15 11:09:17+01"
2699,592,2,"2020-02-15 11:09:17+01"
2700,593,2,"2020-02-15 11:09:17+01"
2701,593,2,"2020-02-15 11:09:17+01"
2702,593,2,"2020-02-15 11:09:17+01"
2703,593,2,"2020-02-15 11:09:17+01"
2704,594,1,"2020-02-15 11:09:17+01"
2705,594,1,"2020-02-15 11:09:17+01"
2706,594,1,"2020-02-15 11:09:17+01"
2707,595,1,"2020-02-15 11:09:17+01"
2708,595,1,"2020-02-15 11:09:17+01"
2709,595,1,"2020-02-15 11:09:17+01"
2710,595,1,"2020-02-15 11:09:17+01"
2711,595,2,"2020-02-15 11:09:17+01"
2712,595,2,"2020-02-15 11:09:17+01"
2713,595,2,"2020-02-15 11:09:17+01"
2714,595,2,"2020-02-15 11:09:17+01"
2715,596,1,"2020-02-15 11:09:17+01"
2716,596,1,"2020-02-15 11:09:17+01"
2717,596,2,"2020-02-15 11:09:17+01"
2718,596,2,"2020-02-15 11:09:17+01"
2719,596,2,"2020-02-15 11:09:17+01"
2720,596,2,"2020-02-15 11:09:17+01"
2721,597,2,"2020-02-15 11:09:17+01"
2722,597,2,"2020-02-15 11:09:17+01"
2723,597,2,"2020-02-15 11:09:17+01"
2724,597,2,"2020-02-15 11:09:17+01"
2725,598,1,"2020-02-15 11:09:17+01"
2726,598,1,"2020-02-15 11:09:17+01"
2727,598,1,"2020-02-15 11:09:17+01"
2728,598,1,"2020-02-15 11:09:17+01"
2729,599,1,"2020-02-15 11:09:17+01"
2730,599,1,"2020-02-15 11:09:17+01"
2731,599,1,"2020-02-15 11:09:17+01"
2732,599,2,"2020-02-15 11:09:17+01"
2733,599,2,"2020-02-15 11:09:17+01"
2734,600,1,"2020-02-15 11:09:17+01"
2735,600,1,"2020-02-15 11:09:17+01"
2736,600,2,"2020-02-15 11:09:17+01"
2737,600,2,"2020-02-15 11:09:17+01"
2738,601,1,"2020-02-15 11:09:17+01"
2739,601,1,"2020-02-15 11:09:17+01"
2740,601,1,"2020-02-15 11:09:17+01"
2741,601,2,"2020-02-15 11:09:17+01"
2742,601,2,"2020-02-15 11:09:17+01"
2743,602,1,"2020-02-15 11:09:17+01"
2744,602,1,"2020-02-15 11:09:17+01"
2745,602,2,"2020-02-15 11:09:17+01"
2746,602,2,"2020-02-15 11:09:17+01"
2747,602,2,"2020-02-15 11:09:17+01"
2748,603,1,"2020-02-15 11:09:17+01"
2749,603,1,"2020-02-15 11:09:17+01"
2750,603,1,"2020-02-15 11:09:17+01"
2751,603,1,"2020-02-15 11:09:17+01"
2752,603,2,"2020-02-15 11:09:17+01"
2753,603,2,"2020-02-15 11:09:17+01"
2754,604,2,"2020-02-15 11:09:17+01"
2755,604,2,"2020-02-15 11:09:17+01"
2756,604,2,"2020-02-15 11:09:17+01"
2757,605,2,"2020-02-15 11:09:17+01"
2758,605,2,"2020-02-15 11:09:17+01"
2759,606,1,"2020-02-15 11:09:17+01"
2760,606,1,"2020-02-15 11:09:17+01"
2761,606,2,"2020-02-15 11:09:17+01"
2762,606,2,"2020-02-15 11:09:17+01"
2763,606,2,"2020-02-15 11:09:17+01"
2764,606,2,"2020-02-15 11:09:17+01"
2765,608,1,"2020-02-15 11:09:17+01"
2766,608,1,"2020-02-15 11:09:17+01"
2767,608,2,"2020-02-15 11:09:17+01"
2768,608,2,"2020-02-15 11:09:17+01"
2769,608,2,"2020-02-15 11:09:17+01"
2770,608,2,"2020-02-15 11:09:17+01"
2771,609,1,"2020-02-15 11:09:17+01"
2772,609,1,"2020-02-15 11:09:17+01"
2773,609,1,"2020-02-15 11:09:17+01"
2774,609,1,"2020-02-15 11:09:17+01"
2775,609,2,"2020-02-15 11:09:17+01"
2776,609,2,"2020-02-15 11:09:17+01"
2777,609,2,"2020-02-15 11:09:17+01"
2778,609,2,"2020-02-15 11:09:17+01"
2779,610,1,"2020-02-15 11:09:17+01"
2780,610,1,"2020-02-15 11:09:17+01"
2781,610,2,"2020-02-15 11:09:17+01"
2782,610,2,"2020-02-15 11:09:17+01"
2783,610,2,"2020-02-15 11:09:17+01"
2784,611,1,"2020-02-15 11:09:17+01"
2785,611,1,"2020-02-15 11:09:17+01"
2786,611,1,"2020-02-15 11:09:17+01"
2787,611,1,"2020-02-15 11:09:17+01"
2788,611,2,"2020-02-15 11:09:17+01"
2789,611,2,"2020-02-15 11:09:17+01"
2790,612,2,"2020-02-15 11:09:17+01"
2791,612,2,"2020-02-15 11:09:17+01"
2792,613,1,"2020-02-15 11:09:17+01"
2793,613,1,"2020-02-15 11:09:17+01"
2794,614,1,"2020-02-15 11:09:17+01"
2795,614,1,"2020-02-15 11:09:17+01"
2796,614,1,"2020-02-15 11:09:17+01"
2797,614,2,"2020-02-15 11:09:17+01"
2798,614,2,"2020-02-15 11:09:17+01"
2799,614,2,"2020-02-15 11:09:17+01"
2800,615,2,"2020-02-15 11:09:17+01"
2801,615,2,"2020-02-15 11:09:17+01"
2802,615,2,"2020-02-15 11:09:17+01"
2803,615,2,"2020-02-15 11:09:17+01"
2804,616,1,"2020-02-15 11:09:17+01"
2805,616,1,"2020-02-15 11:09:17+01"
2806,616,2,"2020-02-15 11:09:17+01"
2807,616,2,"2020-02-15 11:09:17+01"
2808,616,2,"2020-02-15 11:09:17+01"
2809,616,2,"2020-02-15 11:09:17+01"
2810,617,1,"2020-02-15 11:09:17+01"
2811,617,1,"2020-02-15 11:09:17+01"
2812,617,1,"2020-02-15 11:09:17+01"
2813,618,2,"2020-02-15 11:09:17+01"
2814,618,2,"2020-02-15 11:09:17+01"
2815,618,2,"2020-02-15 11:09:17+01"
2816,618,2,"2020-02-15 11:09:17+01"
2817,619,1,"2020-02-15 11:09:17+01"
2818,619,1,"2020-02-15 11:09:17+01"
2819,619,2,"2020-02-15 11:09:17+01"
2820,619,2,"2020-02-15 11:09:17+01"
2821,619,2,"2020-02-15 11:09:17+01"
2822,619,2,"2020-02-15 11:09:17+01"
2823,620,1,"2020-02-15 11:09:17+01"
2824,620,1,"2020-02-15 11:09:17+01"
2825,620,2,"2020-02-15 11:09:17+01"
2826,620,2,"2020-02-15 11:09:17+01"
2827,620,2,"2020-02-15 11:09:17+01"
2828,621,1,"2020-02-15 11:09:17+01"
2829,621,1,"2020-02-15 11:09:17+01"
2830,621,1,"2020-02-15 11:09:17+01"
2831,621,1,"2020-02-15 11:09:17+01"
2832,621,2,"2020-02-15 11:09:17+01"
2833,621,2,"2020-02-15 11:09:17+01"
2834,621,2,"2020-02-15 11:09:17+01"
2835,621,2,"2020-02-15 11:09:17+01"
2836,622,2,"2020-02-15 11:09:17+01"
2837,622,2,"2020-02-15 11:09:17+01"
2838,623,1,"2020-02-15 11:09:17+01"
2839,623,1,"2020-02-15 11:09:17+01"
2840,623,2,"2020-02-15 11:09:17+01"
2841,623,2,"2020-02-15 11:09:17+01"
2842,623,2,"2020-02-15 11:09:17+01"
2843,624,1,"2020-02-15 11:09:17+01"
2844,624,1,"2020-02-15 11:09:17+01"
2845,624,1,"2020-02-15 11:09:17+01"
2846,624,2,"2020-02-15 11:09:17+01"
2847,624,2,"2020-02-15 11:09:17+01"
2848,624,2,"2020-02-15 11:09:17+01"
2849,624,2,"2020-02-15 11:09:17+01"
2850,625,1,"2020-02-15 11:09:17+01"
2851,625,1,"2020-02-15 11:09:17+01"
2852,625,1,"2020-02-15 11:09:17+01"
2853,625,2,"2020-02-15 11:09:17+01"
2854,625,2,"2020-02-15 11:09:17+01"
2855,625,2,"2020-02-15 11:09:17+01"
2856,625,2,"2020-02-15 11:09:17+01"
2857,626,2,"2020-02-15 11:09:17+01"
2858,626,2,"2020-02-15 11:09:17+01"
2859,626,2,"2020-02-15 11:09:17+01"
2860,626,2,"2020-02-15 11:09:17+01"
2861,627,2,"2020-02-15 11:09:17+01"
2862,627,2,"2020-02-15 11:09:17+01"
2863,627,2,"2020-02-15 11:09:17+01"
2864,628,1,"2020-02-15 11:09:17+01"
2865,628,1,"2020-02-15 11:09:17+01"
2866,628,1,"2020-02-15 11:09:17+01"
2867,628,2,"2020-02-15 11:09:17+01"
2868,628,2,"2020-02-15 11:09:17+01"
2869,629,2,"2020-02-15 11:09:17+01"
2870,629,2,"2020-02-15 11:09:17+01"
2871,629,2,"2020-02-15 11:09:17+01"
2872,629,2,"2020-02-15 11:09:17+01"
2873,630,2,"2020-02-15 11:09:17+01"
2874,630,2,"2020-02-15 11:09:17+01"
2875,630,2,"2020-02-15 11:09:17+01"
2876,631,1,"2020-02-15 11:09:17+01"
2877,631,1,"2020-02-15 11:09:17+01"
2878,631,1,"2020-02-15 11:09:17+01"
2879,631,2,"2020-02-15 11:09:17+01"
2880,631,2,"2020-02-15 11:09:17+01"
2881,632,1,"2020-02-15 11:09:17+01"
2882,632,1,"2020-02-15 11:09:17+01"
2883,632,1,"2020-02-15 11:09:17+01"
2884,633,2,"2020-02-15 11:09:17+01"
2885,633,2,"2020-02-15 11:09:17+01"
2886,633,2,"2020-02-15 11:09:17+01"
2887,634,2,"2020-02-15 11:09:17+01"
2888,634,2,"2020-02-15 11:09:17+01"
2889,634,2,"2020-02-15 11:09:17+01"
2890,634,2,"2020-02-15 11:09:17+01"
2891,635,2,"2020-02-15 11:09:17+01"
2892,635,2,"2020-02-15 11:09:17+01"
2893,636,1,"2020-02-15 11:09:17+01"
2894,636,1,"2020-02-15 11:09:17+01"
2895,636,1,"2020-02-15 11:09:17+01"
2896,637,1,"2020-02-15 11:09:17+01"
2897,637,1,"2020-02-15 11:09:17+01"
2898,637,2,"2020-02-15 11:09:17+01"
2899,637,2,"2020-02-15 11:09:17+01"
2900,637,2,"2020-02-15 11:09:17+01"
2901,638,1,"2020-02-15 11:09:17+01"
2902,638,1,"2020-02-15 11:09:17+01"
2903,638,1,"2020-02-15 11:09:17+01"
2904,638,1,"2020-02-15 11:09:17+01"
2905,638,2,"2020-02-15 11:09:17+01"
2906,638,2,"2020-02-15 11:09:17+01"
2907,638,2,"2020-02-15 11:09:17+01"
2908,638,2,"2020-02-15 11:09:17+01"
2909,639,2,"2020-02-15 11:09:17+01"
2910,639,2,"2020-02-15 11:09:17+01"
2911,639,2,"2020-02-15 11:09:17+01"
2912,640,2,"2020-02-15 11:09:17+01"
2913,640,2,"2020-02-15 11:09:17+01"
2914,640,2,"2020-02-15 11:09:17+01"
2915,641,1,"2020-02-15 11:09:17+01"
2916,641,1,"2020-02-15 11:09:17+01"
2917,641,1,"2020-02-15 11:09:17+01"
2918,641,2,"2020-02-15 11:09:17+01"
2919,641,2,"2020-02-15 11:09:17+01"
2920,641,2,"2020-02-15 11:09:17+01"
2921,641,2,"2020-02-15 11:09:17+01"
2922,643,1,"2020-02-15 11:09:17+01"
2923,643,1,"2020-02-15 11:09:17+01"
2924,643,1,"2020-02-15 11:09:17+01"
2925,643,2,"2020-02-15 11:09:17+01"
2926,643,2,"2020-02-15 11:09:17+01"
2927,643,2,"2020-02-15 11:09:17+01"
2928,644,1,"2020-02-15 11:09:17+01"
2929,644,1,"2020-02-15 11:09:17+01"
2930,644,1,"2020-02-15 11:09:17+01"
2931,644,2,"2020-02-15 11:09:17+01"
2932,644,2,"2020-02-15 11:09:17+01"
2933,644,2,"2020-02-15 11:09:17+01"
2934,644,2,"2020-02-15 11:09:17+01"
2935,645,1,"2020-02-15 11:09:17+01"
2936,645,1,"2020-02-15 11:09:17+01"
2937,645,1,"2020-02-15 11:09:17+01"
2938,645,2,"2020-02-15 11:09:17+01"
2939,645,2,"2020-02-15 11:09:17+01"
2940,645,2,"2020-02-15 11:09:17+01"
2941,646,1,"2020-02-15 11:09:17+01"
2942,646,1,"2020-02-15 11:09:17+01"
2943,646,1,"2020-02-15 11:09:17+01"
2944,646,2,"2020-02-15 11:09:17+01"
2945,646,2,"2020-02-15 11:09:17+01"
2946,647,1,"2020-02-15 11:09:17+01"
2947,647,1,"2020-02-15 11:09:17+01"
2948,647,1,"2020-02-15 11:09:17+01"
2949,647,2,"2020-02-15 11:09:17+01"
2950,647,2,"2020-02-15 11:09:17+01"
